text,score,CHARACTER_COMBINATION,CHARACTER_COMBINATION_score,CHARACTER_MASKING,CHARACTER_MASKING_score,CHARACTER_SPLITTING,CHARACTER_SPLITTING_score,CHARACTER_SUBSTITUTION,CHARACTER_SUBSTITUTION_score,CHARACTER_SWAPPING,CHARACTER_SWAPPING_score,WORD_ABBREVIATION,WORD_ABBREVIATION_score,WORD_HOMOPHONE_SUB,WORD_HOMOPHONE_SUB_score,WORD_LANG_SWITCH,WORD_LANG_SWITCH_score,WORD_NOISE,WORD_NOISE_score,WORD_SPLITTING,WORD_SPLITTING_score
"""Well bitch, biology said..."" &#128514;&#128514;&#128514;",0.8629672,"""Well bitch, biology said..."" &#128514;&#128514;&#128514;",0.8629672,"""Well bit*h, biology said..."" &#128514;&#128514;&#128514;",0.71760553,"""VVell bitch, biology saicl..."" &#128514;&#128514;&#128514;",0.52139956,"""We11 β1τ(h, β1ο1οgy sα1cl..."" &#128514;&#128514;&#128514;",0.45243698,"""Well bicth, biology said..."" &#128514;&#128514;&#128514;",0.8540474,"""Well b, biology said..."" &#128514;&#128514;&#128514;",0.048842013,"""Well beach, biology said..."" &#128514;&#128514;&#128514;",0.045625936,"""Well perra, biology said..."" &#128514;&#128514;&#128514;",0.7308154,"""Well bitc,,h, biology said..."" &#128514;&#128514;&#128514;",0.7252971,"""Well bit ch, biology said..."" &#128514;&#128514;&#128514;",0.18364124
"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is retarded""",0.8629672,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... SHt is retarded""",0.5779532,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is re**rded""",0.82048255,"""1_rriao @SVVI1_1_A_1_O: The cl.rose acliclas are lighter thari rriy phorie .... Shit is retarclecl""",0.4013387,"""Lnnαο @SWILLΑ_LO: The cl.rοse αcl1clαs αre 11ghτer τhαη nny ρhοηe .... Sh1τ 1s reταrclecl""",0.36867723,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is retraded""",0.8299589,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is red""",0.7308154,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is returded""",0.8364697,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is retardared""",0.85173553,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is ret,ar,ded""",0.82048255,"""Lmao @SWILLA_LO: The d.rose adidas are lighter than my phone .... Shit is r etarded""",0.85333383
"""@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",0.8629672,"""@kikiSTFU: I'll break that lil bitch ned and won't even feel sorry about it"" Savage",0.8252207,"""@kikiSTFU: I'll break that lil bit*h neck and won't even feel sorry about it"" Savage",0.8403191,"""@1<i1<iSTFU: I'll brea1< that lil bitch riec1< aricl vvori't everi feel sorry about it"" Savage",0.72028047,"""@l<1l<1STFU: I'11 βreαl< τhατ 111 β1τ(h ηe(l< αηcl ωοη'τ eveη fee1 sοrry αβομτ 1τ"" Sαvαge",0.2648175,"""@kikiSTFU: I'll break that lil bicth neck and won't even feel sorry about it"" Savage",0.8629672,"""@kikiSTFU: I'll break that lil b neck and won't even feel sorry about it"" Savage",0.5885171,"""@kikiSTFU: I'll break that lil beach neck and won't even feel sorry about it"" Savage",0.60254884,"""@kikiSTFU: I'll break that lil perra neck and won't even feel sorry about it"" Savage",0.6744087,"""@kikiSTFU: I'll break that lil bitc,,h neck and won't even feel sorry about it"" Savage",0.8460273,"""@kikiSTFU: I'll break that lil bit ch neck and won't even feel sorry about it"" Savage",0.5972042
#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling hoes I'm down talking them just so I can't get on &#128514; #FuckNiggahs,0.8629672,#SignsOfCodBlodin ----&gt;RT @tnbexyunglion: Niggahs telling hoes I'm down talking them just so I can't get on &#128514; #FudNiggahs,0.743089,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling h*es I'm down talking them just so I can't get on &#128514; #FuckNiggahs,0.8629672,#SigrisOfCoc1<13loc1<iri ----&gt;RT @tribexyurigliori: Niggahs tellirig hoes I'rri clovvri tal1<irig therri just so I cari't get ori &#128514; #Fuc1<Niggahs,0.72028047,#S1gηsOfCο(l<B1ο(l<1η ----&gτ;RT @τr1βeχyμηg11οη: N1ggαhs τe111ηg hοes I'nn clοωη τα1l<1ηg τhenn jμsτ sο I (αη'τ geτ οη &#128514; #Fμ(l<N1ggαhs,0.5532103,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling heos I'm down talking them just so I can't get on &#128514; #FuckNiggahs,0.8540474,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling hs I'm down talking them just so I can't get on &#128514; #FuckNiggahs,0.8696708,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Nigahs telling wholes I'm down talking them just so I can't get on &#128514; #FackNigahs,0.6852916,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: negrohs telling azadas I'm down talking them just so I can't get on &#128514; #mierdanegrohs,0.63782936,"#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling h,o,,es I'm down talking them just so I can't get on &#128514; #FuckNiggahs",0.9029226,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling ho es I'm down talking them just so I can't get on &#128514; #FuckNiggahs,0.8988238
"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",0.8629672,"""@LCisTJ: Bruh, you studs keep tHnking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",0.8540474,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bit*h. Oh okay. STFU."" BYE HOE!",0.8403191,"""@1_CisTJ: 13ruh, you stucls 1<eep thiri1<irig I'rri soft as hell. As1< ya girl hovv rriariy tirries she screarriecl she vvas rriy bitch. Oh o1<ay. STFU."" 13YE 1-1OE!",0.63782936,"""@LC1sTJ: Brμh, yομ sτμcls l<eeρ τh1ηl<1ηg I'nn sοfτ αs he11. Αsl< yα g1r1 hοω nnαηy τ1nnes she s(reαnnecl she ωαs nny β1τ(h. Oh οl<αy. STFU."" BYE HOE!",0.60311776,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bicth. Oh okay. STFU."" BYE HOE!",0.8629672,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my b. Oh okay. STFU."" BYE HOE!",0.7510937,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my beach. Oh okay. STFU."" BYE HOE!",0.75208336,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my perra. Oh okay. STFU."" BYE HOE!",0.78855824,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitc,,h. Oh okay. STFU."" BYE HOE!",0.8460273,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bit ch. Oh okay. STFU."" BYE HOE!",0.7510937
&#128034; dirty whore. I love you. but you a hoe. but I love you. Jesus is watching.,0.8629672,&#128034; dirty whore. I love you. but you a hoe. but I love you. Jesus is watcHng.,0.8629672,&#128034; dirty whore. I love you. but you a h*e. but I love you. Jesus is watching.,0.85333383,&#128034; clirty vvhore. I love you. but you a hoe. but I love you. Jesus is vvatchirig.,0.7510937,&#128034; cl1rτy ωhοre. I 1οve yομ. βμτ yομ α hοe. βμτ I 1οve yομ. Jesμs 1s ωατ(h1ηg.,0.23415339,&#128034; dirty whore. I love you. but you a heo. but I love you. Jesus is watching.,0.83334327,&#128034; dirty whore. I love you. but you a h. but I love you. Jesus is watching.,0.8364697,&#128034; dirty whore. I love you. but you a whole. but I love you. Jesus is watching.,0.8252207,&#128034; dirty whore. I love you. but you a azada. but I love you. Jesus is watching.,0.8364697,"&#128034; dirty whore. I love you. but you a h,o,,e. but I love you. Jesus is watching.",0.8364697,&#128034; dirty whore. I love you. but you a ho e. but I love you. Jesus is watching.,0.83334327
"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &#128514;&#128514;&#128514;",0.8629672,"""Maybe she wants to be more than your fnend or maybe she's a stupid bitch. You never know until you make her cum."" &#128514;&#128514;&#128514;",0.89241093,"""Maybe she wants to be more than your friend or maybe she's a stupid bit*h. You never know until you make her c*m."" &#128514;&#128514;&#128514;",0.85850734,"""Maybe she vvarits to be rriore thari your friericl or rriaybe she's a stupicl bitch. You riever 1<riovv uritil you rria1<e her curri."" &#128514;&#128514;&#128514;",0.8252207,"""Mαyβe she ωαητs το βe nnοre τhαη yομr fr1eηcl οr nnαyβe she's α sτμρ1cl β1τ(h. Yομ ηever l<ηοω μητ11 yομ nnαl<e her (μnn."" &#128514;&#128514;&#128514;",0.47323486,"""Maybe she wants to be more than your friend or maybe she's a stupid bicth. You never know until you make her cmu."" &#128514;&#128514;&#128514;",0.8988238,"""Maybe she wants to be more than your friend or maybe she's a stupid b. You never know until you make her c."" &#128514;&#128514;&#128514;",0.6342749,"""Maybe she wants to be more than your friend or maybe she's a stupid beach. You never know until you make her come."" &#128514;&#128514;&#128514;",0.6407703,"""Maybe she wants to be more than your friend or maybe she's a stupid perra. You never know until you make her cum."" &#128514;&#128514;&#128514;",0.8460273,"""Maybe she wants to be more than your friend or maybe she's a stupid bitc,,h. You never know until you make her cu,m."" &#128514;&#128514;&#128514;",0.88599813,"""Maybe she wants to be more than your friend or maybe she's a stupid bit ch. You never know until you make her c um."" &#128514;&#128514;&#128514;",0.82048255
""" these bitches even worst they'll send them guys for you """,0.85850734,""" these bitches even worst they'll send them guys for you """,0.85850734,""" these bit*hes even worst they'll send them guys for you """,0.5885171,""" these bitches everi vvorst they'll sericl therri guys for you """,0.7856813,""" τhese β1τ(hes eveη ωοrsτ τhey'11 seηcl τhenn gμys fοr yομ """,0.3389984,""" these bicthes even worst they'll send them guys for you """,0.85333383,""" these bes even worst they'll send them guys for you """,0.25462922,""" these beaches even worst they'll send them guys for you """,0.20312156,""" these perraes even worst they'll send them guys for you """,0.47119883,""" these bitc,,hes even worst they'll send them guys for you """,0.85333383,""" these bit ches even worst they'll send them guys for you """,0.29953843
"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",0.85850734,"""@_BaDa_Bing: I only punch real mggas in the face cause a pussy Nigga is goma punch me nght bad"" Strong Mush or Shake..",0.78711975,"""@_BaDa_Bing: I only punch real ni**as in the face cause a pu**y Nigga is gonna punch me right back"" Strong Mush or Shake..",0.85173553,"""@_13a1)a_13irig: I orily purich real riiggas iri the face cause a pussy Nigga is goriria purich rrie right bac1<"" Strorig Mush or Sha1<e..",0.75208336,"""@_BαDα_B1ηg: I οη1y ρμη(h reα1 η1ggαs 1η τhe fα(e (αμse α ρμssy N1ggα 1s gοηηα ρμη(h nne r1ghτ βα(l<"" Sτrοηg Mμsh οr Shαl<e..",0.61223894,"""@_BaDa_Bing: I only punch real ngigas in the face cause a psusy Nigga is gonna punch me right back"" Strong Mush or Shake..",0.8403191,"""@_BaDa_Bing: I only punch real ns in the face cause a p Nigga is gonna punch me right back"" Strong Mush or Shake..",0.6611249,"""@_BaDa_Bing: I only punch real nigas in the face cause a pusy Niga is gonna punch me right back"" Strong Mush or Shake..",0.8364697,"""@_BaDa_Bing: I only punch real negros in the face cause a coño negro is gonna punch me right back"" Strong Mush or Shake..",0.8403191,"""@_BaDa_Bing: I only punch real nigg,,as in the face cause a p,uss,,y Nigga is gonna punch me right back"" Strong Mush or Shake..",0.78207105,"""@_BaDa_Bing: I only punch real nig gas in the face cause a puss y Nigga is gonna punch me right back"" Strong Mush or Shake..",0.8252207
"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",0.85850734,"""U got my 200K bitch mgga""--Al Haymon to Antomo Tarver",0.56269526,"""U got my 200K bit*h ni**a""--Al Haymon to Antonio Tarver",0.6744087,"""U got rriy 2001< bitch riigga""--Al 1-1ayrriori to Aritoriio Tarver",0.5024724,"""U gοτ nny 200K β1τ(h η1ggα""--Α1 Hαynnοη το Αητοη1ο Tαrver",0.07450261,"""U got my 200K bicth ngiga""--Al Haymon to Antonio Tarver",0.8299589,"""U got my 200K b n""--Al Haymon to Antonio Tarver",0.036634352,"""U got my 200K beach niga""--Al Haymon to Antonio Tarver",0.4850187,"""U got my 200K perra negro""--Al Haymon to Antonio Tarver",0.75208336,"""U got my 200K bitc,,h nigg,,a""--Al Haymon to Antonio Tarver",0.75208336,"""U got my 200K bit ch nig ga""--Al Haymon to Antonio Tarver",0.37751234
"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""",0.85850734,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss Hs job"" you in the bad like ""damn bitch really""",0.8629672,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bit*h really""",0.8299589,"""Nah girl I airi't gori be able to rria1<e it, it's beeri tight sirice Russ loss his job"" you iri the bac1< li1<e ""clarriri bitch really""",0.6667219,"""Nαh g1r1 I α1η'τ gοη βe αβ1e το nnαl<e 1τ, 1τ's βeeη τ1ghτ s1η(e Rμss 1οss h1s jοβ"" yομ 1η τhe βα(l< 11l<e ""clαnnη β1τ(h reα11y""",0.4269174,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bicth really""",0.8629672,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn b really""",0.5885171,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn beach really""",0.61223894,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn perra really""",0.6827122,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitc,,h really""",0.8252207,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bit ch really""",0.6744087
"""I'll beat on that pussy so hard""",0.85850734,"""I'll beat on that pussy so hard""",0.85850734,"""I'll beat on that pu**y so hard""",0.8403191,"""I'll beat ori that pussy so harcl""",0.83334327,"""I'11 βeατ οη τhατ ρμssy sο hαrcl""",0.50503236,"""I'll beat on that psusy so hard""",0.8403191,"""I'll beat on that p so hard""",0.50789946,"""I'll beat on that pusy so hard""",0.85173553,"""I'll beat on that coño so hard""",0.7701451,"""I'll beat on that p,uss,,y so hard""",0.8403191,"""I'll beat on that puss y so hard""",0.85333383
"#ReasonsWhyWeDontGetAlong You're a hoe. Stop focusing on sucking dick, focus on getting rich",0.85850734,"#ReasonsWhyWeDontGetAlong You're a hoe. Stop focusing on suding did, focus on getting nch",0.6827122,"#ReasonsWhyWeDontGetAlong You're a h*e. Stop focusing on s*cking d*ck, focus on getting rich",0.8299589,"#ReasorisVVhyVVe1)oritGetAlorig You're a hoe. Stop focusirig ori suc1<irig clic1<, focus ori gettirig rich",0.63782936,"#ReαsοηsWhyWeDοητGeτΑ1οηg Yομ're α hοe. Sτορ fο(μs1ηg οη sμ(l<1ηg cl1(l<, fο(μs οη geττ1ηg r1(h",0.50503236,"#ReasonsWhyWeDontGetAlong You're a heo. Stop focusing on sukcing dikc, focus on getting rich",0.8252207,"#ReasonsWhyWeDontGetAlong You're a h. Stop focusing on sing d, focus on getting rich",0.3127066,"#ReasonsWhyWeDontGetAlong You're a whole. Stop focusing on sucking dik, focus on getting rich",0.7856813,"#ReasonsWhyWeDontGetAlong You're a azada. Stop focusing on sucking polla, focus on getting rich",0.8299589,"#ReasonsWhyWeDontGetAlong You're a h,o,,e. Stop focusing on su,,cking di,,,ck, focus on getting rich",0.6027529,"#ReasonsWhyWeDontGetAlong You're a ho e. Stop focusing on su cking d ick, focus on getting rich",0.82048255
"""Remy Machiavelli send shots to ya belly"" &#128553; my bitch &#9994;",0.85850734,"""Remy MacHavelli send shots to ya belly"" &#128553; my bitch &#9994;",0.8540474,"""Remy Machiavelli send shots to ya belly"" &#128553; my bit*h &#9994;",0.7856813,"""Rerriy Machiavelli sericl shots to ya belly"" &#128553; rriy bitch &#9994;",0.82048255,"""Renny Mα(h1αve111 seηcl shοτs το yα βe11y"" &#128553; nny β1τ(h &#9994;",0.45396814,"""Remy Machiavelli send shots to ya belly"" &#128553; my bicth &#9994;",0.85333383,"""Remy Machiavelli send shots to ya belly"" &#128553; my b &#9994;",0.47473195,"""Remy Machiavelli send shots to ya belly"" &#128553; my beach &#9994;",0.46716887,"""Remy Machiavelli send shots to ya belly"" &#128553; my perra &#9994;",0.7701451,"""Remy Machiavelli send shots to ya belly"" &#128553; my bitc,,h &#9994;",0.7701451,"""Remy Machiavelli send shots to ya belly"" &#128553; my bit ch &#9994;",0.509388
#pause but niggas is bitches tho RT @CornerBoyP: Boy niggaz b so bitch made u cud kiss em n da mouth!!,0.85850734,#pause but mggas is bitches tho RT @ComerBoyP: Boy mggaz b so bitch made u cud kiss em n da mouth!!,0.7252971,#pause but ni**as is bit*hes tho RT @CornerBoyP: Boy ni**az b so bit*h made u cud kiss em n da mouth!!,0.5972042,#pause but riiggas is bitches tho RT @Corrier13oyP: 13oy riigga7_ b so bitch rriacle u cucl 1<iss erri ri cla rriouth!!,0.60152835,#ραμse βμτ η1ggαs 1s β1τ(hes τhο RT @CοrηerBοyP: Bοy η1ggα2 β sο β1τ(h nnαcle μ (μcl l<1ss enn η clα nnομτh!!,0.54823303,#pause but ngigas is bicthes tho RT @CornerBoyP: Boy ngigaz b so bicth made u cud kiss em n da mouth!!,0.78855824,#pause but ns is bes tho RT @CornerBoyP: Boy nz b so b made u cud kiss em n da mouth!!,0.32289913,#pause but nigas is beaches tho RT @CornerBoyP: Boy nigaz b so beach made u cud kiss em n da mouth!!,0.5921536,#pause but negros is perraes tho RT @CornerBoyP: Boy negroz b so perra made u cud kiss em n da mouth!!,0.687436,"#pause but nigg,,as is bitc,,hes tho RT @CornerBoyP: Boy nigg,,az b so bitc,,h made u cud kiss em n da mouth!!",0.7570315,#pause but nig gas is bit ches tho RT @CornerBoyP: Boy nig gaz b so bit ch made u cud kiss em n da mouth!!,0.50503236
"""I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her""",0.85850734,"""I fuding hate that bitch so much I wama smad her in the face then tongue kiss her""",0.8252207,"""I f**king hate that bit*h so much I wanna smack her in the face then tongue kiss her""",0.85333383,"""I fuc1<irig hate that bitch so rriuch I vvariria srriac1< her iri the face theri torigue 1<iss her""",0.89241093,"""I fμ(l<1ηg hατe τhατ β1τ(h sο nnμ(h I ωαηηα snnα(l< her 1η τhe fα(e τheη τοηgμe l<1ss her""",0.4574824,"""I fukcing haet that bicth so much I wanna smack her in the face then tongue kiss her""",0.85333383,"""I fing h that b so much I wanna smack her in the face then tongue kiss her""",0.57271194,"""I facking hate that beach so much I wanna smack her in the face then tongue kiss her""",0.74954444,"""I mierdaing hate that perra so much I wanna smack her in the face then tongue kiss her""",0.7761081,"""I fuc,king ha,te that bitc,,h so much I wanna smack her in the face then tongue kiss her""",0.76197964,"""I fu cking ha te that bit ch so much I wanna smack her in the face then tongue kiss her""",0.7570315
"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n shit",0.8540474,"""@GirlThatsVonte: Yall still going tnd or treating tHs year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n sHt",0.74954444,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bit*hes bags n sh*t",0.72028047,"""@GirlThatsVorite: Yall still goirig tric1< or treatirig this year or riah?""hell yeah irria be cla svveet tooth bariclit steal bitches bags ri shit",0.76523775,"""@G1r1ThατsVοητe: Yα11 sτ111 gο1ηg τr1(l< οr τreατ1ηg τh1s yeαr οr ηαh?""he11 yeαh 1nnα βe clα sωeeτ τοοτh βαηcl1τ sτeα1 β1τ(hes βαgs η sh1τ",0.37955463,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bicthes bags n shit",0.85333383,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bes bags n shit",0.7570315,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal beaches bags n shet",0.47119883,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal perraes bags n mierda",0.5566829,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitc,,hes bags n shit",0.85333383,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bit ches bags n shit",0.76197964
"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",0.8540474,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much tHs bitch looks like. Lets start with ape sHt&#8221;&#128557;&#128557;""",0.75208336,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bit*h looks like. Lets start with ape sh*t&#8221;&#128557;&#128557;""",0.76197964,"""Caesar is horrie"" RT @Naevvooclster: &#8220;@MjayS1<ill7_: https://t.co/rrivv51<Aoj1<X13""theres so rriuch this bitch loo1<s li1<e. 1_ets start vvith ape shit&#8221;&#128557;&#128557;""",0.64447093,"""Cαesαr 1s hοnne"" RT @Nαeωοοclsτer: &#8220;@MjαySl<1112: hττρs://τ.(ο/nnω5KΑοjKXB""τheres sο nnμ(h τh1s β1τ(h 1οοl<s 11l<e. Leτs sταrτ ω1τh αρe sh1τ&#8221;&#128557;&#128557;""",0.32971194,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bicth looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",0.85333383,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this b looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",0.6426206,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this beach looks like. Lets start with ape shet&#8221;&#128557;&#128557;""",0.36095104,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this perra looks like. Lets start with ape mierda&#8221;&#128557;&#128557;""",0.584095,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bitc,,h looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",0.78855824,"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bit ch looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",0.63782936
"""Takin it straight to dirt, why finger the pussy when I know I can put my dick in it?"" @xErnee18",0.8540474,"""Takin it straight to dirt, why finger the pussy when I know I can put my did in it?"" @xEmee18",0.7761081,"""Takin it straight to dirt, why finger the pu**y when I know I can put my d*ck in it?"" @xErnee18",0.8629672,"""Ta1<iri it straight to clirt, vvhy firiger the pussy vvheri I 1<riovv I cari put rriy clic1< iri it?"" @xErriee18",0.5972042,"""Tαl<1η 1τ sτrα1ghτ το cl1rτ, ωhy f1ηger τhe ρμssy ωheη I l<ηοω I (αη ρμτ nny cl1(l< 1η 1τ?"" @χErηee18",0.45921504,"""Takin it straight to dirt, why finger the psusy when I know I can put my dikc in it?"" @xErnee18",0.85173553,"""Takin it straight to dirt, why finger the p when I know I can put my d in it?"" @xErnee18",0.4014846,"""Takin it straight to dirt, why finger the pusy when I know I can put my dik in it?"" @xErnee18",0.8299589,"""Takin it straight to dirt, why finger the coño when I know I can put my polla in it?"" @xErnee18",0.8540474,"""Takin it straight to dirt, why finger the p,uss,,y when I know I can put my di,,,ck in it?"" @xErnee18",0.8252207,"""Takin it straight to dirt, why finger the puss y when I know I can put my d ick in it?"" @xErnee18",0.8460273
"""@realFORTES: Grudges are for weirdos""and bitches",0.8540474,"""@realFORTES: Grudges are for weirdos""and bitches",0.8540474,"""@realFORTES: Grudges are for weirdos""and bit*hes",0.6407703,"""@realFORTES: Gruclges are for vveirclos""aricl bitches",0.6744087,"""@reα1FORTES: Grμclges αre fοr ωe1rclοs""αηcl β1τ(hes",0.39441586,"""@realFORTES: Grudges are for weirdos""and bicthes",0.78855824,"""@realFORTES: Grudges are for weirdos""and bes",0.3561489,"""@realFORTES: Grudges are for weirdos""and beaches",0.3389984,"""@realFORTES: Grudges are for weirdos""and perraes",0.43230394,"""@realFORTES: Grudges are for weirdos""and bitc,,hes",0.7252971,"""@realFORTES: Grudges are for weirdos""and bit ches",0.37751234
"""Why would you wanna be the Green Ranger? He's evil!"" Duh bitch",0.8540474,"""Why would you wama be the Green Ranger? He's evil!"" Duh bitch",0.85333383,"""Why would you wanna be the Green Ranger? He's evil!"" Duh bit*h",0.71760553,"""VVhy vvoulcl you vvariria be the Greeri Rariger? 1-1e's evil!"" 1)uh bitch",0.7570315,"""Why ωομ1cl yομ ωαηηα βe τhe Greeη Rαηger? He's ev11!"" Dμh β1τ(h",0.20242359,"""Why would you wanna be the Green Ranger? He's evil!"" Duh bicth",0.85333383,"""Why would you wanna be the Green Ranger? He's evil!"" Duh b",0.37073207,"""Why would you wanna be the Green Ranger? He's evil!"" Duh beach",0.37073207,"""Why would you wanna be the Green Ranger? He's evil!"" Duh perra",0.52811706,"""Why would you wanna be the Green Ranger? He's evil!"" Duh bitc,,h",0.76197964,"""Why would you wanna be the Green Ranger? He's evil!"" Duh bit ch",0.4014846
"$60 torch down the drain cause either I was to high and lost it or one of my ""niggas"" finessed that hoe fuckkkkk ittt",0.8540474,"$60 torch down the drain cause either I was to Hgh and lost it or one of my ""mggas"" finessed that hoe fudkkkk ittt",0.6611249,"$60 torch down the drain cause either I was to high and lost it or one of my ""ni**as"" finessed that h*e f**kkkkk ittt",0.6989911,"$60 torch clovvri the clrairi cause either I vvas to high aricl lost it or orie of rriy ""riiggas"" firiessecl that hoe fuc1<1<1<1<1< ittt",0.6407703,"$60 τοr(h clοωη τhe clrα1η (αμse e1τher I ωαs το h1gh αηcl 1οsτ 1τ οr οηe οf nny ""η1ggαs"" f1ηessecl τhατ hοe fμ(l<l<l<l<l< 1τττ",0.47323486,"$60 torch down the drain cause either I was to high and lost it or one of my ""ngigas"" finessed that heo fukckkkk ittt",0.76197964,"$60 torch down the drain cause either I was to high and lost it or one of my ""ns"" finessed that h fkkkk ittt",0.37751234,"$60 torch down the drain cause either I was to high and lost it or one of my ""nigas"" finessed that whole fackkkkk ittt",0.74954444,"$60 torch down the drain cause either I was to high and lost it or one of my ""negros"" finessed that azada mierdakkkk ittt",0.6544696,"$60 torch down the drain cause either I was to high and lost it or one of my ""nigg,,as"" finessed that h,o,,e fuc,kkkkk ittt",0.7998551,"$60 torch down the drain cause either I was to high and lost it or one of my ""nig gas"" finessed that ho e fu ckkkkk ittt",0.74954444
